   id    runId  sec cut_sec N500004 cut_run cut_nPri cut_EvRate cut_nGoodPri cut_ZDCx cut_BBCES cut_NhitsRatio cut_dcaXY cut_dcaXYZ cut_sumpt cut_meanpt cut_tracketa cut_trackphi cut_vz cut_vzVpd cut_nTOF cut_nBEMC cut_N500004
  533 16142003 1800       0   17742       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  534 16142004 1803       0   18104       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  535 16142006 1835       0   19245       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  536 16142007 1809       0   16106       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  537 16142008 1804       0   19403       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  538 16142010 1817       0   19692       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  539 16142012 1801       0   20591       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  540 16142013  744       0    8722       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  541 16142014 1843       0   21855       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  542 16142015  908       0   10911       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  543 16142022 1384       0   13584       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  544 16142024 1767       0   16526       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  545 16142025  616       0    3113       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  546 16142027 1803       0   17968       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  547 16142028 1820       0   16588       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  548 16142032 2206       0   22064       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  549 16142035 1807       0   18582       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  550 16142036 1799       0   19777       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  551 16142037 1807       0   19544       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  552 16142038 1796       0   14915       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  553 16142039 1785       0   16991       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  554 16142041  597       1    5252       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  555 16142044 1780       0   18678       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  556 16142046  134       1    1583       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
  557 16142048  125       1    1406       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
  558 16142061 1801       0   16912       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  559 16142065 1808       0   13638       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  560 16142066 1806       0   16865       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  561 16142067 1804       0   14710       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  562 16142068 1986       0   18043       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  563 16142069 1173       0   10925       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  564 16142070 1821       0   16220       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  565 16142071 1805       0   12956       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  566 16142072 1677       0   15481       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  567 16142073  142       1     546       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
  568 16142074  121       1     368       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
  569 16142075  403       1    4312       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  570 16142076 1808       0   14889       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  571 16142077 1582       0   16852       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  572 16142078   69       1     706       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
  573 16142079 1696       0   19377       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  574 16142080 2189       0   25345       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  575 16143002 1871       0   11711       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  576 16143003 1798       0   15933       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  577 16143004 1815       0   13097       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  578 16143005 1800       0   14649       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  579 16143006 1799       0   17428       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  580 16143007  853       0    6729       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  581 16143008  147       1    1481       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
  582 16143009 1822       0   18524       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  583 16143010 1807       0   18358       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  584 16143011 1801       0   18861       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  585 16143013 1804       0   14413       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  586 16143014  859       0    5320       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  587 16143015 1851       0   21696       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  588 16143016 1371       0   15315       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  589 16143018  944       0    7768       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  590 16143019 2257       0   19736       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  591 16143020 1778       0   16573       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  592 16143021 1809       0   21149       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  593 16143022 1223       0   12551       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  594 16143031 1023       0    6419       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  595 16143032 1801       0   14412       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  596 16143033 1774       0   16548       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  597 16143034 1833       0   18120       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  598 16143035 1804       0   13424       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  599 16143036 1882       0   15242       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  600 16143038 1485       0   15457       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  601 16143039 1599       0   15825       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  602 16143040 2018       0   15249       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  603 16143041 1875       0   20755       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  604 16143042 1802       0   19234       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  605 16143043 1287       0   14877       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  606 16143044 1806       0   21053       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  607 16143045 1690       0   19942       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  608 16143052 1860       0   14558       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  609 16143053 1806       0   14290       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  610 16143054 1809       0   16084       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  611 16143055 1802       0   17109       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  612 16143056 1640       0   14879       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  613 16143057 1539       0   13029       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  614 16143058 1817       0   19130       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  615 16143059 1828       0   18134       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  616 16144001 1802       0   11053       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  617 16144002 1804       0   19596       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  618 16144003 1805       0   20111       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  619 16144004 1242       0   14224       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  620 16144005 1804       0   21014       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  621 16144007  950       0   11013       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  622 16144012 1907       0   15181       1        0          0            0        0         0              0         0          0         0          0            0            1      0         0        0         0           0
  623 16144013 1807       0   12851       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  624 16144014 1806       0   14483       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  625 16144015 1814       0   14648       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  626 16144016 1891       0   17918       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  627 16144018  522       1    4993       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  628 16144019 1813       0   15901       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  629 16144020 1691       0   17510       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  630 16144021 1807       0   15675       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  631 16144023 1803       0   15088       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  632 16144024 1745       0   19203       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  633 16144026 1392       0   10524       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  634 16144037  321       1    2592       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  635 16144038  934       0    8007       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  636 16144039 1800       0   13821       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  637 16144040 1965       0   17602       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  638 16144042 1805       0   14852       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  639 16144055 1997       0   17285       1        0          0            0        0         0              0         0          0         0          0            0            0      0         1        0         0           0
  640 16144056 1819       0   16330       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  641 16144061 1595       0   14275       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  642 16144065 1826       0   15548       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  643 16144069  614       0    1375       1        0          1            0        0         0              0         0          0         0          0            0            0      0         0        1         0           1
  644 16144070 1831       0   17374       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  645 16144071 1784       0   17540       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  646 16144073 1807       0   15284       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  647 16144075 1802       0   16735       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  648 16144076  783       0    8983       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  649 16145003 1613       0   18647       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  650 16145010 1823       0   12568       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  651 16145011 1800       0   16824       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  652 16145012 1801       0   15326       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  653 16145013 1800       0   17858       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  654 16145014 1808       0   17851       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  655 16145015  859       0    6437       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  656 16145016 1812       0   17412       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  657 16145017 1783       0   14716       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  658 16145018 1828       0   19674       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  659 16145019 1903       0   20054       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  660 16145020 1753       0   16990       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  661 16145021 1582       0   17493       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  662 16145022 1856       0   20334       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  663 16145023 2136       0   21395       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  664 16145024  485       1    4211       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  665 16145035 1501       0   12328       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  666 16145036 1793       0   14707       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  667 16145039 1803       0   17772       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  668 16145040 1799       0   15618       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  669 16145041 1685       0   12306       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  670 16145042 1687       0   15041       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  671 16145043 1804       0   19043       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  672 16145044 1810       0   19594       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  673 16145045 1807       0   19917       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  674 16145046 1803       0   20218       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  675 16145048 1825       0   21253       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  676 16145049 1734       0   17649       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  677 16145050 1242       0   10920       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  678 16145055 1964       0   16769       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  679 16145056 1811       0   14355       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  680 16145057 1812       0   14845       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  681 16145058 1810       0   17605       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  682 16145059 1486       0   15062       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  683 16145060 1510       0   15964       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  684 16145061 1871       0   19703       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  685 16146002  937       0    9748       1        0          0            0        0         0              0         0          0         0          1            1            0      0         0        1         0           0
  686 16146003 1837       0   17349       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  687 16146004 1864       0   12992       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  688 16146005 1932       0   19200       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  689 16146006  477       1    2928       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  690 16146007 1823       0   21188       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  691 16146008 1566       0   11894       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  692 16146014 1779       0   13632       1        0          0            0        0         0              0         0          0         0          0            0            1      0         0        0         0           0
  693 16146015 1399       0   12036       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  694 16146016 1816       0   12339       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  695 16146051 1282       0   10670       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  696 16146052  682       0    5740       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  697 16146097 1473       0   15255       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  698 16146098 1812       0   15765       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  699 16146100 1541       0   12459       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  700 16146106 1414       0   13123       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  701 16146107 1817       0   13184       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  702 16146109 1813       0   13594       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  703 16146111 1813       0   15414       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  704 16146112 1496       0   12447       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  705 16146114 1014       0   10468       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  706 16146115 1971       0   16602       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  707 16146116 1883       0   20203       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  708 16146117 1262       0   14074       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  709 16146118 1806       0   19773       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  710 16146119 1369       0   12172       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  711 16146120  293       1    2932       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  712 16147006 1825       0   15988       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  713 16147007 1821       0   14112       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  714 16147008 1816       0   15155       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  715 16147009 1812       0   17535       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  716 16147010 1816       0   15052       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  717 16147011  278       1    1948       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
  718 16147012  846       0    8197       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  719 16147013 1781       0   18999       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  720 16147014 1826       0   19677       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  721 16147056 1351       0   12495       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  722 16147057 1811       0   16203       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  723 16147058  668       0    6408       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  724 16147059 1804       0   12387       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  725 16147061 1505       0   12229       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  726 16147062  659       0    6305       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  727 16147063 1805       0   13473       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  728 16147064 1806       0   16979       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  729 16147065 1806       0   18768       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  730 16147066 1811       0   16376       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  731 16147067 1819       0   20206       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
